,egypt_irr,egypt_90,egypt_low_had,sudan_irr,sudan_90,ethiopia_hydro,EgyptIncome,SudanIncome,EthiopiaUtility,max_EgSu,max_EgEt,max_EtSu,grand_coalition
32,4.649870464890682,1.141341900307995,0.6041666666666666,0.1216146925551346,0.0,14.928434611201109,5.1497326956869225,0.45620536492853014,0.4628686883619766,5605938060.615452,5612601384.048899,919074053.2905067,6068806748.977428
33,5.038207564298782,1.3230699379579742,0.5791666666666667,0.0549205377389374,0.0,15.007157633803738,5.029730641225193,0.45950665308943534,0.4653095619810116,5489237294.314629,5495040203.206204,924816215.070447,5954546856.29564
34,4.603272306180224,1.1881886325599773,0.45,0.0,0.0,14.319886152325669,5.251357374832566,0.4622430308354814,0.44400013085407636,5713600405.668048,5695357505.686643,906243161.6895578,6157600536.522124
35,5.045765516497232,1.3501869100702375,0.4583333333333333,0.0592534279316078,0.0,15.012556662631637,5.09405832938606,0.45929145907955304,0.46547696341706846,5553349788.465612,5559535292.803128,924768422.4966216,6018826751.882681
36,4.963595561102627,1.2065547741583924,0.4416666666666666,0.0,0.0,14.45055870809013,5.131340757509531,0.4622430308354814,0.44805174350247956,5593583788.345013,5579392501.012011,910294774.337961,6041635531.847492
37,6.074310391668027,0.7736019894283478,0.4583333333333333,0.0119016272410934,0.0,12.28113656264944,4.754084015278806,0.4616486624816974,0.3807869827210566,5215732677.760504,5134870997.999864,842435645.202754,5596519660.481561
38,18.50808786477252,4.515731385841779,0.0,0.5564741721708164,0.0,15.108116115955282,2.1847720697634587,0.43524681888127376,0.4684398647508303,2620018888.6447325,2653211934.514289,903686683.6321042,3088458753.3955626
39,7.208619110012558,0.8871621728947282,0.7625,0.3282167529289936,0.0,15.046423911321304,4.233729923780801,0.4461272288308888,0.46652704598685474,4679857152.61169,4700256969.767655,912654274.8177435,5146384198.598544
40,5.096247490535386,1.2285445098860277,0.6375,0.0616758933004632,0.0,14.985493173885509,4.977689414324944,0.4591711905541862,0.46463783715469265,5436860604.879129,5442327251.479636,923809027.7088789,5901498442.033822
41,5.0304352677928,1.3330078322999726,0.475,0.0590245865026053,0.0,15.011196907525513,5.090054209451715,0.4593028220296136,0.4654348030647706,5549357031.481328,5555489012.516485,924737625.0943842,6014791834.546099
42,5.181795522378752,1.1178002546160009,0.6458333333333334,0.0,0.0,14.363411666122325,4.944096722593921,0.4622430308354814,0.44534967606802817,5406339753.429402,5389446398.661949,907592706.9035096,5851689429.497431
43,4.564208444581105,0.8486921291302387,0.6125,0.0086826008724539,0.0,13.806286128008155,5.1750556672557195,0.461809345539843,0.42807552952848565,5636865012.795562,5603131196.7842045,889884875.0683286,6064940542.324047
44,5.682082981944105,0.6853015274695571,0.4666666666666667,0.0115225593816034,0.0,12.067567902541894,4.876706570744631,0.461667581381829,0.3741651065395424,5338374152.12646,5250871677.284173,835832687.9213715,5712539258.666002
45,5.04586441763433,1.3411198105613495,0.2791666666666667,0.0003213052853397,0.0,14.702670941104223,5.193224883180363,0.4622269747760791,0.4558686956246856,5655451857.956443,5649093578.805049,918095670.4007647,6111320553.581128
46,5.881833372837876,1.5613449543520956,0.1,0.0,0.0,14.551535115979478,5.0145579533471665,0.4622430308354814,0.4511826020748966,5476800984.182648,5465740555.422063,913425632.910378,5927983586.2575445
47,6.227444772232507,1.4984014155603584,0.0,1.25574676005911,0.4965130000213796,12.120563642526225,4.958963671231121,0.4034793510433211,0.37580828409259365,5362443022.274443,5334771955.323715,779287635.1359148,5738251306.367037
48,5.682865345894943,1.5522959385784445,0.0375,0.0,0.0,12.7648820686188,5.114069034222339,0.4622430308354814,0.39578591956075937,5576312065.057821,5509854953.783099,858028950.3962407,5972097984.618581
49,5.178398995283358,1.392222182578614,0.2125,0.0018211868146735,0.0,14.721525593037022,5.185170661865784,0.46215203104638686,0.45645329998789913,5647322692.91217,5641623961.8536825,918605331.034286,6103775992.900069
50,5.910602697257154,1.5236435894039269,0.2458333333333333,0.062262249007081,0.0,15.015689338250745,4.924491003463646,0.459142084377384,0.4655740946630863,5383633087.84103,5390065098.126732,924716179.0404704,5849207182.504116
51,6.4345868503478645,1.6986754944978035,0.0583333333333333,0.1845221495530224,0.0,15.037204877771352,4.86122885783806,0.4531131128228115,0.466241202087051,5314341970.660871,5327470059.925111,919354314.9098625,5780583172.747922
52,5.849239104981575,1.4963627808261348,0.2666666666666666,0.061657204941996,0.0,15.01459331322518,4.932859676084088,0.459172118257951,0.46554011148405866,5392031794.342039,5398399787.568147,924712229.7420096,5857571905.8260975
53,4.60913246552345,1.3085298402234793,0.2083333333333333,0.0,0.0,14.173756596165234,5.383114257414054,0.4622430308354814,0.43946926088997795,5845357288.249536,5822583518.304031,901712291.7254593,6284826549.139513
54,5.179788580329573,1.286078701452423,0.2625,0.0,0.0,14.453540331626142,5.15701726785966,0.4622430308354814,0.44814419125143956,5619260298.695142,5605161459.111099,910387222.086921,6067404489.946581
55,4.967643977405638,1.1999316528692845,0.4916666666666666,0.0,0.0,14.4404699469291,5.102271590067285,0.4622430308354814,0.44773893296557976,5564514620.902766,5550010523.032865,909981963.8010612,6012253553.868346
56,6.189481284050388,1.6982418001750017,0.1791666666666666,0.0648521032834085,0.0,15.006956141437325,4.87184251650809,0.4590135483046213,0.4653033145404871,5330856064.812712,5337145831.048577,924316862.8451085,5796159379.353199
57,4.610318448559467,0.4658529670736693,0.4583333333333333,0.1241161150014561,0.0,10.699598303564214,5.2442809104356565,0.45608200726587556,0.33175005697213744,5700362917.701532,5576030967.407794,787832064.238013,6032112974.67367
58,5.942577313891313,0.9033436118344988,0.7291666666666666,0.3091442445906163,0.0,15.014475505396891,4.646538233268238,0.44704831801636863,0.4655364587531207,5093586551.284607,5112074692.0213585,912584776.7694893,5559123010.037727
59,4.534420827780306,1.2307392435709117,0.25,0.0,0.0,14.109856732558542,5.386208542422462,0.4622430308354814,0.437487991800187,5848451573.257944,5823696534.22265,899731022.6356684,6285939565.058131
60,5.071570728679867,1.3699415737102203,0.2416666666666666,0.0014631155266253,0.0,14.708329480920804,5.205238833533291,0.4621699214871809,0.4560441434175157,5667408755.020472,5661282976.950807,918214064.9046966,6123452898.437987
61,6.716962827013608,1.793718021472951,0.0458333333333333,0.3606076753769273,0.0,15.053375358491849,4.780214183882862,0.44456720748156214,0.4667425814611257,5224781391.364424,5246956765.343987,911309788.9426877,5691523972.825549
62,5.663560503513216,0.7307680348303188,0.4583333333333333,0.0114210855094432,0.0,12.075223837292604,4.887401688565431,0.46167264597340835,0.3744024852445801,5349074334.538839,5261804173.810011,836075131.2179885,5723476819.78342
63,5.478206791623128,1.387824264446228,0.3458333333333333,0.0524606949613748,0.0,15.007211804520216,5.010908772139933,0.45962886648958756,0.4653112415897004,5470537638.62952,5476220013.729633,924940108.079288,5935848880.219221
64,5.282767913621429,0.7879573855631286,0.4458333333333333,0.0091014964699195,0.0,12.35749158384564,5.020814693717564,0.46178843250565993,0.38315443446207287,5482603126.223224,5403969128.179636,844942866.9677328,5865757560.685297
65,6.784574809403726,1.841854437441048,0.0333333333333333,0.358184563930906,0.0,15.054477401453846,4.766294595738101,0.4446837246500301,0.46677675123134094,5210978320.388131,5233071346.969442,911460475.881371,5677755071.6194725
66,4.757980077469586,1.1424489825982718,0.5583333333333333,0.0,0.0,14.305534778645692,5.1375417944730355,0.4622430308354814,0.44355515442590754,5599784825.308517,5581096948.898943,905798185.261389,6043339979.734425
67,5.491133723130934,1.0581071051493482,0.6708333333333333,0.3006818586474048,0.0,15.048787483219474,4.826673055719492,0.44745759967895193,0.46660033052423916,5274130655.398444,5293273386.2437315,914057930.203191,5740730985.922684
68,6.106784411462769,1.806490782499936,0.0083333333333333,0.1241131858498285,0.0,11.084880208944767,4.992834079523794,0.4560821516976267,0.3436960469461494,5448916231.221421,5336530126.469944,799778198.6437762,5792612278.167571
69,5.472053949737791,1.4378533197659984,0.2208333333333333,0.1100831817707663,0.0,14.988665754060325,5.082161819613274,0.45677447026122503,0.4647362056750692,5538936289.874499,5546898025.288343,921510675.9362942,6003672495.549568
70,4.751118613222948,1.0397610645496045,0.5875,0.0,0.0,14.274749427606878,5.123770177845218,0.4622430308354814,0.4426006286884664,5586013208.680699,5566370806.533684,904843659.5239477,6028613837.369165
71,5.175440614959173,1.1957043670069771,0.6,0.4061848849093842,0.0411509894728668,15.056626108688548,4.971621210695342,0.4423811567003206,0.46684337370886814,5414002367.395662,5438464584.40421,909224530.4091887,5880845741.10453
72,8.256855754279192,1.9322056872736972,0.0041666666666666,0.2285977326829019,0.0,15.0404253439102,4.348492784973188,0.4509589282768508,0.46634105535207343,4799451713.250039,4814833840.325262,917299983.6289243,5265792768.602113
73,5.2369513250784845,1.1709284501832533,0.6,0.4043482926525001,0.03752938398869,15.057287762554324,4.950866822971081,0.442469042606383,0.46686388884424407,5393335865.577464,5417730711.815325,909332931.4506271,5860199754.421708
74,4.33378675505534,1.2302299115951478,0.1958333333333333,0.0,0.0,13.60158070871995,5.487032099490436,0.4622430308354814,0.42172846559350174,5949275130.325917,5908760565.083938,883971496.4289832,6371003595.919419
75,4.444909027576887,1.0621050955523574,0.1916666666666666,0.006388299160276,0.0,13.049294471615127,5.450004894759263,0.46192390354624546,0.40460436565757996,5911928798.305509,5854609260.416843,866528269.2038255,6316533163.963089
76,5.076910153109181,1.1693956676592323,0.6083333333333333,0.0,0.0,14.472653988643316,5.000408822753494,0.4622430308354814,0.4487368262854372,5462651853.588976,5449145649.038932,910979857.1209186,5911388679.8744135
77,4.491654376161407,1.148164470230786,0.2291666666666666,0.0,0.0,13.80951331828994,5.412772033444606,0.4622430308354814,0.4281755912812231,5875015064.280087,5840947624.725829,890418622.1167045,6303190655.561311
78,5.558464592402716,1.444163698588424,0.175,0.2842423477515397,0.0,15.047051370270973,5.078905922830465,0.44825374748999763,0.4665465008800567,5527159670.320463,5545452423.710522,914800248.3700544,5993706171.20052
79,5.427462534604133,1.0701711127921714,0.6666666666666666,0.3205164863534338,0.0,15.044500069594408,4.850147145211449,0.44649888139174254,0.46646739565378653,5296646026.603191,5316614540.865235,912966277.0455291,5763113422.256978
80,4.30664143116773,1.156810645033594,0.275,0.0,0.0,13.941796416762877,5.452847195255744,0.4622430308354814,0.43227714016275726,5915090226.091226,5885124335.418501,894520170.9982387,6347367366.253983
81,4.916665663618149,1.2785316019891495,0.4791666666666667,0.0,0.0,14.772300630138927,5.126661488668717,0.4622430308354814,0.4580276227777284,5588904519.504199,5584689111.446445,920270653.6132097,6046932142.281927
82,4.837946185922889,1.3487072206381512,0.325,0.2130511898409158,0.0,15.0426927413371,5.239097759023725,0.4517176037721883,0.4664113579189747,5690815362.795913,5705509116.942699,918128961.6911631,6157226720.714888
83,5.265464944488832,1.4271506730581442,0.2458333333333333,0.2806807806937096,0.0,15.045959315510302,5.1373648610850235,0.4484264140386607,0.46651264080243604,5585791275.123685,5603877501.88746,914939054.8410968,6052303915.926121
84,5.53147862837792,1.03768483253943,0.7125,0.3859923201333196,0.0580800562788983,15.052988654990298,4.79023161365896,0.443348364681515,0.4667305913933651,5233579978.340475,5256962205.052325,910078956.0748801,5700310569.73384
85,7.84706312510629,2.10634260296956,0.0041666666666666,0.1800248679468315,0.0,15.034461577525509,4.4655462340236065,0.45333348802986234,0.46615614375242664,4918879722.053469,4931702377.776033,919489631.782289,5385035865.805895
86,4.547915937483004,1.219380404143774,0.35,0.0,0.0,14.063680419637404,5.3261064690434035,0.4622430308354814,0.43605625632678624,5788349499.878885,5762162725.37019,898299287.1622677,6224405756.205671
87,4.65075457787741,1.273215610721534,0.5041666666666667,0.277400965781695,0.0,15.042746325197356,5.204792077567748,0.4485854790354969,0.46641301933169216,5653377556.603245,5671205096.89944,914998498.367189,6119790575.934937
88,5.891254186535413,1.5412186059070372,0.2291666666666666,0.040061376407932,0.0,15.010015677412916,4.9399870005785935,0.4602454007657335,0.46539817803025685,5400232401.344327,5405385178.6088505,925643578.7959903,5865630579.374584
89,5.780979893104012,1.4705281509294852,0.1166666666666666,0.1985078489177227,0.0,15.039102558784318,5.0381354295891585,0.45242846483163096,0.4663000412851503,5490563894.420789,5504435470.874309,918728506.1167812,5956863935.705939
90,5.373450682404453,1.4469058159745427,0.4083333333333333,0.0495237683433135,0.0,15.002521609423244,5.01119796749513,0.45977482549896764,0.465165818140475,5470972792.994099,5476363785.635606,924940643.6394427,5936138611.134574
91,4.201369001520982,0.9935345072665642,0.1958333333333333,0.0073189691663243,0.0,12.965647540750547,5.53424072914785,0.4618774303402752,0.4020108221157981,5996118159.488125,5936251551.263648,863888252.4560733,6398128981.603923
92,5.170965230209594,1.332363997459304,0.1541666666666666,0.0,0.0,13.543703117056635,5.2199812835474315,0.4622430308354814,0.41993392211748,5682224314.382914,5639915205.664912,882176952.9529614,6102158236.500394
93,6.018239464282585,1.5773229577339165,0.0166666666666666,0.0,0.0,12.870582618302915,5.016634762038055,0.4622430308354814,0.3990632541283581,5478877792.873536,5415698016.166412,861306284.9638395,5877941047.001894
94,5.705916207895892,1.4802178022653292,0.05,0.2096824296636063,0.0,13.613877085990657,5.099589764022182,0.4518821663830755,0.42210972512721234,5551471930.405258,5521699489.149395,873991891.5102878,5973581655.532471
95,4.997575516971834,1.212910451373912,0.5791666666666667,0.0,0.0,14.632055313170335,5.0435924996228785,0.4622430308354814,0.45367919860568184,5505835530.45836,5497271698.2285595,915922229.4411633,5959514729.064041
96,7.435163598680464,1.94010691697458,0.0,0.0,0.0,14.328015833414774,4.588372942059227,0.4622430308354814,0.44425219846334135,5050615972.894709,5032625140.522569,906495229.2988228,5494868171.35805
97,5.231929869784596,1.3963289248019826,0.2833333333333333,0.1857285695372321,0.0,15.037574004419344,5.127888969362253,0.45305401403304424,0.4662526471696632,5580942983.395297,5594141616.531917,919306661.2027074,6047195630.5649605
98,5.09311768747047,1.1076597824794252,0.7583333333333333,0.1494868124661948,0.0,15.030739425086429,4.911849881572733,0.45483272105493344,0.466040735281128,5366682602.627666,5377890616.853861,920873456.3360615,5832723337.908794
99,6.07869698201075,1.6542126968325137,0.1,0.1572058362786839,0.0,15.00777590474429,4.95107796266137,0.4544533003834341,0.4653287319922524,5405531263.044805,5416406694.653623,919782032.3756865,5870859995.037057
100,5.262803023995561,1.1122894547209414,0.6416666666666667,0.4137626598629118,0.0485075674887458,15.056074354943926,4.919096657948151,0.442018720170163,0.46682626611931,5361115378.118314,5385922924.067461,908844986.289473,5827941644.237624
101,4.716910941264018,1.3239524371042055,0.4708333333333333,0.3154982974921324,0.0,15.044996540573718,5.200231742928162,0.4467412474704735,0.466482789154645,5646972990.398636,5666714532.082808,913224036.6251185,6113455779.553281
102,6.232207848377034,1.5661368333525227,0.0,0.0,0.0,13.550368455672064,4.957450067060894,0.4622430308354814,0.4201405865550291,5419693097.896376,5377590653.615923,882383617.3905106,5839833684.451405
103,5.642022230943634,0.911945940388587,0.6833333333333333,0.2910386305018879,0.0,15.05128111300544,4.769904218623479,0.4479244419273591,0.4666776476159739,5217828660.550838,5236581866.239452,914602089.543333,5684506308.166812
104,3.9631070806273625,1.195672383181302,0.1375,0.1241133148121265,0.0,11.081358310274446,5.652412475949905,0.45608214533870256,0.3435868475116117,6108494621.288608,5995999323.461517,799668992.8503143,6452081468.80022
105,4.861187012952776,1.094995932950714,0.6333333333333333,0.6182362182396466,0.1253759195887187,15.065117358934444,5.0603736792051395,0.43234745050796997,0.4671066520743654,5492721129.713109,5527480331.279505,899454102.5823355,5959827781.787475
106,5.171333582439504,1.2540317390074034,0.2958333333333333,0.0334061967329429,0.0,14.453448754384436,5.1414193434782165,0.4605766580745752,0.44814135182193104,5601996001.552792,5589560695.300147,908718009.8965063,6050137353.3747225
107,6.315276861320575,1.5629156667783577,0.0916666666666666,0.0,0.0,14.593539346031282,4.880366629631659,0.4622430308354814,0.4524849786050617,5342609660.467141,5332851608.236721,914728009.4405432,5795094639.072203
108,5.027692704254969,1.18228207440248,0.5416666666666666,0.0,0.0,14.48179103108911,5.054077521062304,0.4622430308354814,0.44902012798200075,5516320551.897785,5503097649.044304,911263158.8174822,5965340679.879786
109,5.336281712788823,1.3633478355125208,0.3333333333333333,0.1776542190811333,0.0,15.00378464032824,5.06515607915298,0.45344969697186577,0.46520497947745254,5518605776.1248455,5530361058.630432,918654676.4493183,5983810755.602298
110,5.092690343089958,1.2881032292098498,0.3041666666666666,0.0020837987596014,0.0,14.699173925089564,5.163456104529522,0.46213891051425005,0.4557602676978438,5625595015.043772,5619216372.2273655,917899178.2120938,6081355282.741615
111,5.267516968562061,1.40306167552486,0.3125,0.0690746682656935,0.0,14.974225151993924,5.099763211298239,0.45880405667187835,0.4642884626456281,5558567267.970118,5564051673.943867,923092519.3175064,6022855730.615746
112,5.418936501695892,1.4254626581127794,0.2125,0.5949221385681536,0.1230799695001483,15.05607906358578,5.10444864453851,0.4334397070568079,0.46682641211471654,5537888351.595318,5571275056.653227,900266119.1715244,6004714763.710034
113,5.022493600199323,1.3185117673548012,0.2875,5.109605632504916e-05,0.0,14.696018339112538,5.196576397238288,0.46224047745918884,0.45566242609688296,5658816874.697476,5652238823.335171,917902903.5560718,6114479300.794359
114,8.808376222124277,2.293605308671605,0.0,0.0953831161286084,0.0,15.00450229198513,4.197634409320371,0.45750097412016916,0.46522723087150525,4655135383.44054,4662861640.191876,922728204.9916744,5120362614.312046
115,4.802069979067797,0.8347837380561318,0.3083333333333333,0.1241146449926712,0.0,10.929948120789692,5.260707917305296,0.45608207974963677,0.33889224706376164,5716789997.054933,5599600164.369058,794974326.8133984,6055682244.118694
116,4.5217075502146695,1.2474252869675448,0.2458333333333333,0.0,0.0,14.16523432949675,5.392979163897762,0.4622430308354814,0.4392050208341751,5855222194.733244,5832184184.731937,901448051.6696565,6294427215.567419
117,6.535829097264065,1.0760012876951188,0.775,0.1972975262654628,0.0,15.041885854758489,4.432732499983689,0.45248767379640387,0.4663863397210172,4885220173.780092,4899118839.704705,918874013.517421,5351606513.501109
118,4.924415400056888,1.215387381910582,0.425,0.0,0.0,14.505844976033968,5.153993257134592,0.4622430308354814,0.44976594080407684,5616236287.970074,5603759197.938669,912008971.6395583,6066002228.774151
119,4.699287307500196,1.2312250244713565,0.5958333333333333,0.1414934146616968,0.0,14.95264117852993,5.137144913937024,0.4552259594687588,0.46361923336961125,5592370873.405783,5600764147.306635,918845192.8383701,6055990106.775394
120,8.004814177066947,1.7646176455706546,0.0333333333333333,0.0143066868371866,0.0,14.95347722843312,4.404004395027721,0.4615286463979007,0.46364515580100973,4865533041.425622,4867649550.828732,925173802.1989105,5329178197.226632
121,5.17299562278574,1.0788674796897304,0.6916666666666667,0.0,0.0,14.60948545293551,4.921694114169107,0.4622430308354814,0.45297940107998774,5383937145.004588,5374673515.249094,915222431.9154692,5836916546.084576
122,5.386907533999271,1.1368787460537475,0.6625,0.2109863015609167,0.0,15.013493090182072,4.865977614815941,0.45181846572421824,0.4655059981419614,5317796080.540159,5331483612.957902,917324463.8661797,5783302078.68212
123,4.587092173038288,1.2262366177400388,0.1666666666666666,0.0,0.0,13.446080678264922,5.413890692030819,0.4622430308354814,0.41690705618176327,5876133722.866301,5830797748.212583,879150087.0172447,6293040779.048064
124,4.915346460106281,0.3664512405562819,0.4875,0.1241143475155843,0.0,10.93798303121693,5.122500274546121,0.45608209441775316,0.33914137622883644,5578582368.963874,5461641650.774957,795223470.6465895,5917723745.19271
125,5.185773213188628,0.8036033748509834,0.4375,0.0094867690560472,0.0,12.279475009841525,5.058101958299911,0.4617691989096136,0.38073546487683024,5519871157.209525,5438837423.176742,842504663.7864438,5900606622.086355
126,5.027819076068913,1.231370718479517,0.4125,0.0,0.0,14.670745535109097,5.125550885104477,0.4622430308354814,0.45487882152313047,5587793915.939959,5580429706.627607,917121852.3586118,6042672737.463089
127,5.185924772799758,1.012234286045084,0.7958333333333333,0.206994768838284,0.0,14.754995316248118,4.859650280853414,0.4520135000639987,0.4574910569454126,5311663780.917412,5317141337.798826,909504557.0094113,5769154837.862824
128,5.342493404818773,1.08391888228809,0.675,0.349504820603986,0.0077969423815742,15.054193071069566,4.873903932695798,0.4451013425943129,0.46676793532830346,5319005275.290111,5340671868.024101,911869277.9226164,5785773210.618414
129,5.596089811537725,1.4697344698605554,0.075,0.0,0.0,14.06160124722135,5.121851366237101,0.4622430308354814,0.4359917898348759,5584094397.072582,5557843156.071977,898234820.6703572,6020086186.907458
130,5.831954570436376,0.5332171563116771,0.4041666666666667,0.0119006890940741,0.0,11.893433621052084,4.86234850396147,0.4616487093027263,0.36876592648006273,5323997213.264196,5231114430.441532,830414635.782789,5692763139.744259
131,5.62059931960177,0.6795818591893675,0.3666666666666666,0.0119043255935603,0.0,11.768055225117868,4.952285393994192,0.46164852781238486,0.36487846371611987,5413933921.806577,5317163857.710312,826526991.5285047,5778812385.5226965
132,5.074153662870529,1.425465037918526,0.3041666666666666,0.3088109643256603,0.0,15.044998436434206,5.169755751328742,0.4470644300854539,0.46648284793739625,5616820181.414196,5636238599.266138,913547278.02285,6083303029.351592
